115605.00,21.100000 
115606.00,21.200001 
115607.00,21.000000 
115608.00,21.299999 
115609.00,21.200001 
115610.00,21.299999 
115611.00,21.600000 
115612.00,21.000000 
115613.00,21.200001 
115614.00,21.100000 
115615.00,21.299999 
115616.00,21.799999 
115617.00,21.400000 
115618.00,21.600000 
115619.00,22.000000 
115620.00,22.200001 
115621.00,21.600000 
115622.00,21.700001 
115623.00,21.799999 
115624.00,18.700001 
115625.00,16.000000 
115626.00,15.700000 
115627.00,16.799999 
115628.00,20.100000 
115629.00,20.799999 
115630.00,20.799999 
115631.00,16.400000 
115632.00,15.600000 
115633.00,12.400000 
115634.00,11.400000 
115635.00,13.300000 
115636.00,14.500000 
115637.00,15.600000 
115638.00,15.300000 
115639.00,15.000000 
115640.00,15.400000 
115641.00,15.500000 
115642.00,16.000000 
115643.00,17.600000 
115644.00,19.799999 
115645.00,21.500000 
115646.00,21.500000 
115647.00,21.100000 
115648.00,21.500000 
115649.00,22.500000 
115650.00,21.700001 
115651.00,21.200001 
115652.00,21.900000 
115653.00,22.100000 
115654.00,21.600000 
115655.00,22.200001 
115656.00,22.299999 
115657.00,22.400000 
115658.00,22.200001 
115659.00,21.900000 
115700.00,22.100000 
115701.00,22.400000 
115702.00,22.299999 
115703.00,21.600000 
115704.00,21.900000 
115705.00,21.900000 
115706.00,20.900000 
115707.00,17.200001 
115708.00,12.000000 
115709.00,10.400000 
115710.00,5.100000 
115711.00,7.000000 
115712.00,9.000000 
115713.00,14.500000 
115714.00,12.900000 
115715.00,10.600000 
115716.00,9.300000 
115717.00,11.800000 
115718.00,14.800000 
115719.00,14.700000 
115720.00,14.900000 
115721.00,12.500000 
115722.00,12.100000 
115723.00,14.500000 
115724.00,17.400000 
115725.00,19.500000 
115726.00,19.000000 
115727.00,16.100000 
115728.00,14.400000 
115729.00,13.300000 
115730.00,15.700000 
115731.00,14.700000 
115732.00,12.800000 
115733.00,9.500000 
115734.00,9.800000 
115735.00,9.400000 
115736.00,8.900000 
115737.00,9.200000 
115738.00,9.100000 
115739.00,9.200000 
115740.00,7.300000 
115741.00,6.800000 
115742.00,9.700000 
115743.00,13.500000 
115744.00,15.600000 
115745.00,18.100000 
115746.00,17.900000 
115747.00,11.800000 
115748.00,6.300000 
115749.00,5.100000 
115750.00,3.100000 
115751.00,4.000000 
115752.00,4.000000 
115753.00,5.500000 
115754.00,7.400000 
115755.00,10.700000 
115756.00,12.200000 
115757.00,10.800000 
115758.00,9.200000 
115759.00,9.500000 
115800.00,7.900000 
115801.00,9.900000 
115802.00,13.400000 
115803.00,17.200001 
115804.00,18.900000 
115805.00,20.600000 
115806.00,20.500000 
115807.00,20.000000 
115808.00,17.500000 
115809.00,16.200001 
115810.00,17.500000 
115811.00,18.700001 
115812.00,20.000000 
115813.00,21.100000 
115814.00,19.500000 
115815.00,18.700001 
115816.00,19.400000 
115817.00,20.400000 
115818.00,18.700001 
115819.00,17.200001 
115820.00,18.100000 
115821.00,19.600000 
115822.00,20.700001 
115823.00,21.500000 
115824.00,21.500000 
115825.00,21.799999 
115826.00,22.100000 
115827.00,22.000000 
115828.00,21.299999 
115829.00,21.400000 
115830.00,21.299999 
115831.00,20.900000 
115832.00,21.100000 
115833.00,21.000000 
115834.00,21.100000 
115835.00,20.900000 
115836.00,21.500000 
115837.00,21.400000 
115838.00,21.100000 
115839.00,21.299999 
115840.00,21.500000 
115841.00,21.299999 
115842.00,21.000000 
115843.00,20.000000 
115844.00,16.799999 
115845.00,14.300000 
115846.00,13.800000 
115847.00,14.800000 
115848.00,15.600000 
115849.00,16.100000 
115850.00,14.800000 
115851.00,14.300000 
115852.00,14.600000 
115853.00,13.800000 
115854.00,15.900000 
115855.00,19.400000 
115856.00,20.500000 
115857.00,17.100000 
115858.00,12.000000 
115859.00,10.300000 
115900.00,9.400000 
115901.00,7.200000 
115902.00,10.800000 
115903.00,14.200000 
115904.00,17.200001 
115905.00,19.600000 
115906.00,19.600000 
115907.00,18.799999 
115908.00,18.400000 
115909.00,16.900000 
115910.00,15.000000 
115911.00,13.500000 
115912.00,12.400000 
115913.00,11.200000 
115914.00,10.100000 
115915.00,10.100000 
115916.00,10.800000 
115917.00,10.000000 
115918.00,11.400000 
115919.00,13.800000 
115920.00,17.100000 
115921.00,17.900000 
115922.00,18.500000 
115923.00,19.900000 
115924.00,19.600000 
115925.00,17.500000 
115926.00,9.500000 
115927.00,9.500000 
115928.00,4.600000 
115929.00,3.500000 
115930.00,3.500000 
115931.00,3.500000 
115932.00,3.500000 
115933.00,3.500000 
115934.00,3.500000 
115935.00,3.500000 
115936.00,3.500000 
115937.00,3.500000 
115938.00,3.500000 
115939.00,3.500000 
115940.00,3.500000 
115941.00,3.500000 
115942.00,3.500000 
115943.00,3.500000 
115944.00,3.500000 
115945.00,3.500000 
115946.00,3.500000 
115947.00,3.500000 
115948.00,2.900000 
115949.00,2.900000 
115950.00,2.900000 
115951.00,2.900000 
115952.00,4.400000 
115953.00,5.000000 
115954.00,5.400000 
115955.00,3.600000 
115956.00,4.200000 
115957.00,4.800000 
115958.00,5.400000 
115959.00,4.700000 
120000.00,4.700000 
120001.00,4.700000 
120002.00,2.500000 
120003.00,4.000000 
120004.00,4.000000 
120005.00,4.000000 
120006.00,4.000000 
120007.00,4.000000 
120008.00,4.000000 
120009.00,4.000000 
120010.00,4.000000 
120011.00,4.000000 
